"",".rownames","price_3_nights","neigh_simp","number_of_reviews","reviews_per_month",".fitted",".resid",".hat",".sigma",".cooksd",".std.resid"
"573","577",622.12,"Unincorporated Areas",54,1.66,997.786534606434,-375.666534606434,0.00156874298275285,740.483099188667,6.75495589512442e-05,-0.507890477540921
"574","578",1371.08,"Unincorporated Areas",16,0.4,1121.69356942901,249.386430570993,0.00226265032762287,740.530062452841,4.29964562585099e-05,0.337280591010752
"575","579",742.92,"Unincorporated Areas",104,2.51,903.55982297935,-160.63982297935,0.00140464055715755,740.551752193475,1.10559124824012e-05,-0.217162629220134
"576","580",1497.92,"Unincorporated Areas",52,1.38,1022.50756489652,475.412435103477,0.00166398472091512,740.432546019296,0.000114772798882289,0.642774758338584
"577","581",1594.56,"Unincorporated Areas",109,2.69,886.045947046823,708.514052953177,0.001405299616355,740.268281810534,0.000215173801534,0.957812468283085
"578","582",199.32,"City of Santa Cruz",242,5.9,659.207319424882,-459.887319424882,0.00589677065269098,740.44065577187,0.000383845257163941,-0.623106581537365
"579","583",652.32,"Unincorporated Areas",256,6.28,516.098315875063,136.221684124937,0.00390421375065211,740.556038794796,2.22088419186019e-05,0.184383621058744
"580","584",993.58,"City of Santa Cruz",95,2.35,1025.74812753566,-32.1681275356649,0.0040219045433117,740.566493198975,1.27610317718393e-06,-0.0435439210956773
"581","585",652.32,"City of Santa Cruz",40,1,1164.74329958309,-512.423299583088,0.00451346895137478,740.410328913768,0.000363747034423433,-0.693805631154602
"582","586",528.5,"Unincorporated Areas",4,0.18,1145.6707094439,-617.170709443898,0.00244832349292797,740.340140394467,0.000285043176267437,-0.834765037226294
"583","587",302,"Unincorporated Areas",222,5.72,578.639409404041,-276.639409404041,0.00319483422198014,740.521479849407,7.48441579950201e-05,-0.37431355520747
"584","588",265.76,"Unincorporated Areas",116,2.89,865.955390720554,-600.195390720554,0.00142062536899732,740.352677080095,0.000156099580518834,-0.811386926886344
"585","589",546.62,"Scotts Valley/Watsonville",14,0.35,767.907945688555,-221.287945688555,0.0416710331187792,740.53674122893,0.000675806854445693,-0.305370510604453
"586","590",220.46,"City of Santa Cruz",55,1.39,1124.97725826417,-904.517258264167,0.0043046719708269,740.078595845948,0.00108049529629568,-1.22456056320247
"587","591",314.08,"Unincorporated Areas",105,2.64,892.05101359955,-577.97101359955,0.00140326701569668,740.368268956753,0.000142979638046908,-0.781335638188176
"588","592",1588.52,"City of Capitola",63,1.57,1314.15447793494,274.365522065065,0.00669360174567703,740.522068829968,0.000155329704221569,0.3718900549664
"589","593",274.82,"Unincorporated Areas",145,3.66,787.711648279583,-512.891648279583,0.00161573246251901,740.410498087096,0.000129696211148544,-0.693431248772485
"590","594",679.5,"Unincorporated Areas",1,0.03,1159.75619921744,-480.256199217439,0.00258021979540356,740.429663601458,0.000181948613341521,-0.649621869745442
"591","595",440.92,"Unincorporated Areas",55,3.72,821.898512534519,-380.978512534519,0.00225202696993935,740.480647207157,9.98699618866656e-05,-0.515248457987403
"592","596",359.38,"Unincorporated Areas",78,2.14,946.425431515676,-587.045431515676,0.00144160358713027,740.361967374679,0.000151545967792427,-0.793618210592659
"593","597",537.56,"Unincorporated Areas",45,1.13,1046.85665004901,-509.296650049013,0.00178237671890452,740.412660319616,0.000141121347802555,-0.688628272195555
"594","598",425.82,"Unincorporated Areas",53,1.81,985.447582559399,-559.627582559399,0.00153992004773668,740.380666245738,0.000147142125801183,-0.756589665186271
"595","599",259.72,"Unincorporated Areas",173,4.85,674.132898129986,-414.412898129986,0.0023574045269397,740.464793452166,0.000123723647603923,-0.560495871541485
"596","600",2400.9,"City of Santa Cruz",159,4.02,855.56866111579,1545.33133888421,0.00433410607211579,739.140270208378,0.00317553965157729,2.09214337067539
"597","601",389.58,"Unincorporated Areas",216,6.13,546.339279618792,-156.759279618792,0.00372450649764074,740.552451206069,2.80464824625472e-05,-0.212163260603197
"598","602",679.5,"City of Santa Cruz",3,0.09,1258.40399819049,-578.90399819049,0.00521896275073222,740.366861126844,0.000537581532056466,-0.784096374832305
"599","603",927.14,"Unincorporated Areas",105,2.65,891.199307834306,35.9406921656938,0.00140351060869853,740.566341893368,5.52981426889604e-07,0.0485867741020141
"600","604",872.78,"Unincorporated Areas",114,2.91,865.125248053319,7.65475194668102,0.00142278335570057,740.567075813464,2.54296132505053e-08,0.0103482506951196
"601","605",866.74,"Unincorporated Areas",129,3.3,825.359206734398,41.3807932656018,0.00149754050610414,740.566091448947,7.8231195208566e-07,0.0559436616069973
"602","606",755,"Unincorporated Areas",105,2.7,886.940779008086,-131.940779008086,0.00140559277795991,740.556749745806,7.46348024539813e-06,-0.178365610720538
"603","607",504.34,"Unincorporated Areas",20,0.52,1109.72656251957,-605.386562519571,0.00217088769638759,740.348787101758,0.000243048313221954,-0.818712342322508
"604","608",268.78,"City of Capitola",117,3.1,1160.26523654474,-891.485236544745,0.00651042961585179,740.09152177219,0.00159445907243643,-1.20825651415303
"605","609",2198.56,"Unincorporated Areas",18,0.46,1115.71006597429,1082.84993402571,0.00221611080456141,739.868343903539,0.000793884068884826,1.46445717688491
"606","610",610.04,"Unincorporated Areas",105,3.03,858.83448875503,-248.79448875503,0.00145545883282301,740.530267930673,2.74820164613533e-05,-0.336343996910818
"607","611",428.84,"Unincorporated Areas",247,6.37,512.362673872506,-83.5226738725065,0.00401266238368582,740.562947908193,8.5829346647186e-06,-0.113058736247442
"608","612",443.94,"Unincorporated Areas",213,6.09,551.056005974649,-107.116005974649,0.00367798992856702,740.560266242351,1.29306950503266e-05,-0.144971006619407
"609","613",860.7,"City of Capitola",190,5.13,955.494652691441,-94.7946526914413,0.00758387045178121,740.561729195996,2.10461663342723e-05,-0.12854748334918
"610","614",833.52,"Unincorporated Areas",42,1.84,987.69544401156,-154.17544401156,0.00157962197101211,740.552960950541,1.14566791313394e-05,-0.20844195391086
"611","615",516.42,"Unincorporated Areas",152,3.93,761.659151596605,-245.239151596605,0.00173501415002964,740.531303392209,3.18487942809431e-05,-0.331583973626352
"612","616",1682.14,"Unincorporated Areas",43,1.18,1043.47139008605,638.668609913955,0.00175926658129187,740.324218059854,0.000219035376026255,0.863544204232298
"613","617",549.64,"Unincorporated Areas",56,1.53,1007.98544069135,-458.345440691354,0.00160445946220991,740.442042423063,0.000102851672106724,-0.619681092556527
"614","619",999.62,"Unincorporated Areas",26,0.73,1089.22093485968,-89.6009348596841,0.00202387327543072,740.562329524582,4.96215281162054e-06,-0.121165536803971
"615","620",374.48,"City of Capitola",213,5.72,895.201420614625,-520.721420614625,0.00818003650160198,740.404610845666,0.000685807892335817,-0.706343034079496
"616","621",1250.28,"Unincorporated Areas",156,4.19,737.768263973751,512.511736026249,0.00187874409375074,740.410688828055,0.00015066441532875,0.69300889431694
"617","622",1162.7,"City of Capitola",100,2.87,1187.27725448301,-24.5772544830127,0.00646627909088433,740.566749351748,1.20353298081398e-06,-0.0333095454632467
"618","623",268.78,"Unincorporated Areas",302,7.95,353.778269224469,-84.9982692244686,0.00664014102373012,740.562788117523,1.47872119103987e-05,-0.115208208996169
"619","624",1851.26,"Unincorporated Areas",38,5,720.302959920925,1130.95704007907,0.00428378901156247,739.803260969201,0.00168093598720992,1.53110496714615
"620","625",797.28,"Unincorporated Areas",12,0.46,1118.32987256405,-321.049872564049,0.00222267005067305,740.505712348284,6.99930273833342e-05,-0.434192514246955
"621","626",1057,"Unincorporated Areas",41,1.14,1047.75148201028,9.24851798972486,0.00178030783597154,740.567059761266,4.64824670499811e-08,0.0125050584234692
"622","627",619.1,"Unincorporated Areas",81,2.57,908.492180315299,-289.392180315299,0.00143568334207536,740.517263643902,3.6676020037692e-05,-0.391223934556034
"623","628",295.96,"Scotts Valley/Watsonville",142,3.87,412.218309074411,-116.258309074411,0.0400500212482428,740.558742544691,0.000178671626029524,-0.160297351322685
"624","629",712.72,"Unincorporated Areas",55,2.3,942.840731199184,-230.120731199184,0.00151787252916574,740.535589128856,2.45226975690606e-05,-0.311108762603429
"625","630",679.5,"Unincorporated Areas",65,1.86,975.949440553658,-296.449440553658,0.00150338632815862,740.514799176905,4.03070222889706e-05,-0.400778100779912
"626","631",2198.56,"City of Capitola",12,0.38,1437.77582001195,760.784179988054,0.00739871879704002,740.220472010087,0.00132200119095698,1.03157475020813
"627","632",751.98,"Unincorporated Areas",22,5.95,646.377063128761,105.602936871239,0.00669300212710353,740.560438047773,2.30095437366971e-05,0.143139961057834
"628","633",1132.5,"City of Santa Cruz",3,0.09,1258.40399819049,-125.90399819049,0.00521896275073222,740.55763999897,2.54278877770472e-05,-0.170530638701112
"629","634",377.5,"Scotts Valley/Watsonville",79,2.67,541.930970096186,-164.430970096186,0.0401487584813373,740.550369145508,0.000358371560489208,-0.226729640541122
"630","635",604,"Unincorporated Areas",10,0.32,1131.12702214072,-527.12702214072,0.00232941959816019,740.401564497851,0.000197790758090376,-0.712932385141837
"631","636",271.8,"Unincorporated Areas",156,4.35,724.140971729846,-452.340971729846,0.00198635564285651,740.445251477617,0.00012411319216772,-0.611680074009823
"632","637",247.64,"Unincorporated Areas",88,2.45,915.656208476842,-668.016208476842,0.00141220154290113,740.301471040891,0.000192220725948528,-0.903068135332943
"633","638",314.08,"City of Santa Cruz",112,3.16,949.337175213238,-635.257175213238,0.0040752815693872,740.326247444633,0.000504319542030937,-0.859929740700237
"634","639",208.38,"Unincorporated Areas",44,1.31,1031.96258070625,-823.582580706245,0.00170145809578148,740.163186766446,0.000352222204079594,-1.1135342511054
"635","640",1488.86,"Scotts Valley/Watsonville",44,1.43,662.82469009339,826.03530990661,0.0407105580297336,740.144248531426,0.00918135948641222,1.13933234211272
"636","641",1023.78,"Unincorporated Areas",19,0.62,1101.64613929876,-77.866139298756,0.00210310116794402,740.563499584564,3.89482675691037e-06,-0.105300989408353
"637","642",320.12,"Unincorporated Areas",32,0.92,1070.41871873029,-750.298718730286,0.00190444371967382,740.231819712597,0.000327336436316694,-1.01455311764758
"638","643",268.78,"Unincorporated Areas",8,0.29,1134.55540829971,-865.775408299705,0.00235509832587085,740.120434553104,0.000539472861298867,-1.17096495631519
"639","644",1090.22,"Unincorporated Areas",34,0.97,1065.28692104081,24.9330789591882,0.00187473481706685,740.56674052399,3.55814476504434e-07,0.0337139807030882
"640","645",528.5,"Unincorporated Areas",11,0.31,1131.54209347434,-603.042093474337,0.0023363166259254,740.350439142573,0.000259633465210737,-0.815609342845848
"641","646",1208,"Unincorporated Areas",12,0.4,1123.44010715551,84.5598928444865,0.00226626548304653,740.562851344189,4.95122155896766e-06,0.114362526617844
"642","647",890.9,"City of Capitola",55,1.57,1317.64755338795,-426.747553387948,0.00667358465426831,740.458140098378,0.000374644469337585,-0.578431177592089
"643","648",1165.72,"City of Capitola",37,1.05,1369.79567294992,-204.075672949923,0.00692884953954237,740.542185601698,8.89989567551282e-05,-0.276648105513286
"644","649",1138.54,"Unincorporated Areas",16,0.49,1114.02821754181,24.5117824581903,0.00219600196247973,740.566752812506,4.03082620338993e-07,0.0331496478846946
"645","650",338.24,"Unincorporated Areas",95,2.72,889.603711793864,-551.363711793864,0.00141838587934728,740.386154637681,0.000131524199841379,-0.745371945493796
"646","651",1029.82,"Unincorporated Areas",63,2.02,963.195417173006,66.6245828269941,0.00148360101010981,740.564468633097,2.00898994717567e-06,0.0900707020274626
"647","652",374.48,"Unincorporated Areas",120,3.48,813.958212844644,-439.478212844644,0.00157087137448572,740.45213171523,9.25726894516074e-05,-0.594162686153801
"648","653",362.4,"Unincorporated Areas",49,1.41,1021.26235089567,-658.86235089567,0.00165555103644715,740.30863956913,0.000219317447685722,-0.890801898113791
"649","654",588.9,"City of Santa Cruz",233,6.71,594.148862324748,-5.24886232474842,0.00704732680229848,740.567094197634,5.98962616494542e-08,-0.00711586258602388
"650","655",1195.92,"Unincorporated Areas",18,0.57,1106.3413025566,89.5786974433965,0.00213784555096351,740.562331351682,5.24018658345356e-06,0.121142383228562
"651","656",1796.9,"City of Santa Cruz",95,3.02,968.683841264309,828.216158735691,0.00409997630011795,740.157643611213,0.00086246067370595,1.12114678031535
"652","657",531.52,"City of Santa Cruz",116,3.51,917.780935703187,-386.260935703187,0.00419456929142423,740.478059349676,0.00019195614087424,-0.522901862801749
"653","658",356.36,"Unincorporated Areas",72,2.27,937.973063157263,-581.613063157263,0.0014457359071236,740.365746175957,0.000149181844518595,-0.786275897461165
"654","660",1661,"Unincorporated Areas",45,1.33,1029.82253474413,631.17746525587,0.00169196872370444,740.32989947332,0.000205716066859558,0.853386657451484
"655","661",353.34,"City of Capitola",59,1.77,1298.86690035656,-945.52690035656,0.00659697793123571,740.032045775707,0.00181779078399164,-1.28155661489333
"656","662",1661,"City of Capitola",25,0.78,1398.03134179103,262.968658208966,0.00709470930777025,740.525716482976,0.000151366224460422,0.356514110856705
"657","663",1204.98,"City of Capitola",2,0.08,1467.69333728554,-262.713337285536,0.00766464428575185,740.525773098183,0.000163395976584915,-0.356270230548653
"658","664",1295.58,"Unincorporated Areas",93,3.07,860.667278873573,434.912721126427,0.00150514624977304,740.454515803586,8.68546955813715e-05,0.587970912220049
"659","665",2947.52,"Unincorporated Areas",57,1.75,988.811279424357,1958.70872057564,0.00154113444824634,738.2798905831,0.00180393933458413,2.64808190751159
"660","666",1887.5,"City of Capitola",6,0.27,1449.76439001939,437.735609980609,0.00748750618293369,740.45236175024,0.000442987046353282,0.593568072866963
"661","667",1513.02,"Unincorporated Areas",45,1.4,1023.86059438742,489.159405612579,0.00166577041217268,740.424650379137,0.000121637105972946,0.661361749739323
"662","668",890.9,"City of Santa Cruz",107,3.24,944.706701249418,-53.8067012494183,0.00412010577134242,740.565382887717,3.65821488622878e-06,-0.0728382547176635
"663","669",1262.36,"Unincorporated Areas",18,0.55,1108.04471408709,154.315285912908,0.00215155707452095,740.552927145176,1.56510558205135e-05,0.20869079899543
"664","670",906,"City of Santa Cruz",3,0.22,1247.33182324232,-341.331823242316,0.00511216060776682,740.497507825565,0.000183025603354724,-0.462291986454076
"665","671",3149.86,"Unincorporated Areas",25,0.79,1084.54733469985,2065.31266530015,0.00198832960994749,738.022566508922,0.00258994653297979,2.79283092239764
"666","672",410.72,"Unincorporated Areas",322,9.81,186.628308256529,224.091691743471,0.0111073301302268,740.536929352328,0.000173486192914729,0.304423252955514
"667","673",1208,"Unincorporated Areas",3,0.09,1153.77269576272,54.227304237279,0.00252566905855393,740.56535857513,2.27044538268739e-06,0.0733489323931331
"668","674",558.7,"Unincorporated Areas",86,2.84,883.312952495575,-324.612952495575,0.00146669426101274,740.504389427416,4.71463649155633e-05,-0.438845059181328
"669","675",755,"Unincorporated Areas",81,2.56,909.343886080543,-154.343886080543,0.00143454532440143,740.552932075448,1.04241848055456e-05,-0.208654525196454
"670","676",1969.04,"Unincorporated Areas",26,0.82,1081.55558297249,887.484417027513,0.00196925365345476,740.097927546969,0.000473627959675771,1.20009443467274
"671","677",2201.58,"City of Capitola",25,0.81,1395.4762244953,806.103775504698,0.00707253290836236,740.178060410436,0.00141782908016697,1.09284567756176
"672","678",981.5,"City of Santa Cruz",12,0.4,1228.07140958328,-246.571409583282,0.00495253326172188,740.530796232356,9.24969221141093e-05,-0.333923869764958
"673","679",634.2,"Unincorporated Areas",123,3.8,785.393725061952,-151.193725061952,0.0017228745890421,740.55350101599,1.20204576279112e-05,-0.204425398604154
"674","680",362.4,"City of Santa Cruz",98,3.09,961.41199761272,-599.01199761272,0.00410810169090244,740.352945491285,0.000452053535528692,-0.810879026068193
"675","681",211.4,"Unincorporated Areas",1,0.03,1159.75619921744,-948.356199217439,0.00258021979540356,740.031006161346,0.000709489162530178,-1.28280057253646
"676","682",1585.5,"City of Capitola",16,0.5,1425.80881310251,159.691186897491,0.0073015635057687,740.551842894054,5.74705204668081e-05,0.216520452383096
"677","683",1183.84,"Unincorporated Areas",95,3.54,819.763839043846,364.076160956154,0.00171379709109742,740.488192008342,6.93323293293102e-05,0.492256381088146
"678","684",1204.98,"City of Santa Cruz",67,2.09,1060.11824151756,144.861758482441,0.00410755058267294,740.554587180161,2.64342862215794e-05,0.196098458126627
"679","685",1132.5,"City of Capitola",98,3.11,1167.70958498041,-35.2095849804073,0.00649116241778669,740.56636907459,2.47972122969819e-06,-0.047720137311307
"680","686",1132.5,"City of Capitola",86,2.72,1206.16572300445,-73.665723004448,0.00645262055004443,740.563864523385,1.07892663723505e-05,-0.0998384455365046
"681","687",579.84,"Unincorporated Areas",16,0.51,1112.32480601132,-532.484806011321,0.00218182496445502,740.398206736224,0.000188987712262394,-0.720125452130953
"682","688",6816.14,"Unincorporated Areas",31,1.38,1031.67688796068,5784.46311203932,0.00171289722815919,720.371341429383,0.0174923653361606,7.82099434151736
"683","689",389.58,"Unincorporated Areas",266,8.79,297.953824482523,91.6261755174772,0.00878265324652551,740.562076853216,2.28259630194775e-05,0.124325942007248
"684","690",1120.42,"Unincorporated Areas",59,1.91,974.310718317198,146.109281682802,0.00150756074546848,740.554403723683,9.81844952972881e-06,0.197529544045376
"685","691",1597.58,"Unincorporated Areas",16,0.6,1104.65945412412,492.920545875876,0.00212088034737578,740.422385008641,0.000157404150717683,0.666598909883706
"686","692",758.02,"Unincorporated Areas",200,6.27,541.401549811401,216.618450188599,0.00400796692685998,740.53910988491,5.76640750595881e-05,0.293220383902549
"687","693",2041.52,"Unincorporated Areas",71,2.31,935.002874527913,1106.51712547209,0.00144908212794896,739.838010593821,0.000541216328749678,1.49589006637416
"688","694",1452.62,"Unincorporated Areas",47,1.5,1014.47026787173,438.149732128273,0.00162857247379091,740.452819242994,9.54047385678798e-05,0.592383733802176
"689","695",564.74,"City of Capitola",26,0.84,1392.48447276794,-827.744472767943,0.00705249425281373,740.156893511081,0.00149068122953315,-1.12217293703926
"690","696",640.24,"Unincorporated Areas",127,4.01,765.761366265319,-125.521366265319,0.00184026817719075,740.557729339374,8.8515307507088e-06,-0.169724399603513
"691","697",594.94,"Unincorporated Areas",37,13.54,-6.61712916592592,601.557129165926,0.0403909868079418,740.342953628041,0.00482782616898445,0.829576354460883
"692","698",371.46,"Unincorporated Areas",52,1.64,1000.36321500018,-628.903215000176,0.00157811909367431,740.331632956373,0.000190450126406893,-0.850263264258459
"693","699",791.24,"Unincorporated Areas",103,3.26,840.118525017668,-48.8785250176682,0.00153453220351795,740.565688585768,1.11853128013459e-06,-0.0660812444798436
"694","700",292.94,"Unincorporated Areas",279,8.85,287.167342279911,5.7726577200886,0.00881303200599918,740.567090706674,9.09217606866225e-08,0.00783293750948765
"695","702",2651.56,"Unincorporated Areas",61,2.08,958.958451444795,1692.60154855521,0.00148516395905407,738.859915939806,0.00129800649828479,2.28825341305226
"696","703",806.34,"Unincorporated Areas",66,2.15,950.813338929952,-144.473338929952,0.00146593586413646,740.554687203243,9.33397559962821e-06,-0.195313792651841
"697","704",443.94,"Unincorporated Areas",61,1.96,969.178920627724,-525.238920627724,0.00149563371629333,740.402885699262,0.000125875483648828,-0.710082095176186
"698","705",329.18,"Unincorporated Areas",39,1.35,1030.7389298034,-701.558929803402,0.00169670568190219,740.274035531751,0.000254865975424402,-0.948548520005677
"699","706",839.56,"Unincorporated Areas",105,3.39,828.173081206241,11.3869187937586,0.00158141427747525,740.567033503992,6.25654871085221e-08,0.0153948882587029
"700","707",453,"Unincorporated Areas",175,5.61,608.52999110818,-155.52999110818,0.00320310722559775,740.552687771091,2.37185678269438e-05,-0.210444439664243
"701","708",1476.78,"Unincorporated Areas",18,0.59,1104.63789102612,372.142108973885,0.00212436448187329,740.484622331586,8.98660937557364e-05,0.503265606014534
"702","709",302,"Unincorporated Areas",75,2.42,923.887573383721,-621.887573383721,0.00144115439124188,740.33688972998,0.000170015682093573,-0.840720608106914
"703","710",422.8,"Unincorporated Areas",7,0.23,1140.1022773228,-717.302277322797,0.00240412996915655,740.260514367997,0.000378055114746156,-0.970178250462791
"704","711",2899.2,"City of Capitola",3,0.42,1438.29870683561,1460.90129316439,0.00735126953382234,739.288175383582,0.00484300538562019,1.9808414886877
"705","712",407.7,"Unincorporated Areas",77,2.5,916.200658398515,-508.500658398515,0.00144113114717089,740.413195402845,0.000113668790483964,-0.687434507574748
"706","713",416.76,"Unincorporated Areas",45,1.45,1019.6020655612,-602.842065561201,0.00164878574101134,740.350732016034,0.000182854924937659,-0.8150580102298
"707","714",422.8,"Unincorporated Areas",316,10.23,153.476472706036,269.323527293964,0.0124525221794936,740.523456023334,0.000281703332484015,0.366118730342905
"708","715",401.66,"Unincorporated Areas",70,2.3,936.291214724784,-534.631214724784,0.00145206893188323,740.39696660455,0.0001266076844546,-0.722763978029314
"709","716",2908.26,"Unincorporated Areas",23,0.77,1087.12401509359,1821.13598490641,0.00200329497718899,738.589398070907,0.00202895997888957,2.46266006697498
"710","717",519.44,"City of Santa Cruz",120,3.9,882.81787313216,-363.37787313216,0.00439756518767628,740.488282530765,0.000178180176471622,-0.491973997672266
"711","718",365.42,"City of Santa Cruz",85,2.91,982.418948998261,-616.998948998261,0.00411880478910507,740.339886165044,0.000480869282227221,-0.835232344845482
"712","719",637.22,"Unincorporated Areas",61,2.08,958.958451444795,-321.738451444795,0.00148516395905407,740.505494229591,4.69000529824615e-05,-0.434963036786258
"713","720",528.5,"Unincorporated Areas",50,3.12,875.1840306073,-346.6840306073,0.00185265024767844,740.495542296858,6.79788539555945e-05,-0.468773609288781
"714","721",742.92,"Unincorporated Areas",41,1.35,1029.86566094015,-286.945660940149,0.00169193793756375,740.518090342031,4.25164149662797e-05,-0.387966314014195
"715","722",2334.46,"City of Capitola",35,1.27,1351.93141497781,982.528585022195,0.00679605813863165,739.989216018875,0.00202289176568858,1.33184174432638
"716","723",449.98,"City of Capitola",210,6.94,792.603220549722,-342.623220549722,0.00988853700340784,740.496641800845,0.000360163330272556,-0.465158964085229
"717","724",540.58,"Unincorporated Areas",60,2.18,950.87802822398,-410.29802822398,0.00148678472803024,740.466902853108,7.63556816392637e-05,-0.554688506712319
"718","725",1011.7,"Unincorporated Areas",56,1.86,979.879150438298,31.8208495617017,0.00152319494432133,740.566507971581,4.70549277382257e-07,0.0430199029264961
"719","726",1135.52,"Unincorporated Areas",59,1.96,970.052189490977,165.467810509023,0.00150131449024054,740.550813541286,1.25402375518457e-05,0.223700223252113
"720","727",226.5,"Unincorporated Areas",60,2,966.208731998374,-739.708731998374,0.00149421354796655,740.241353741604,0.000249422156726453,-1.00002785794514
"721","728",842.58,"Unincorporated Areas",16,0.56,1108.0662771851,-265.486277185101,0.00214739070768737,740.525129249032,4.62343196861676e-05,-0.359033956448241
"722","729",1029.82,"Unincorporated Areas",96,3.2,848.28520063052,181.53479936948,0.00153975807755435,740.547494166068,1.5481490097682e-05,0.245426326747921
"723","730",1380.14,"City of Capitola",152,5.63,929.501472831049,450.638527168951,0.00820942404929886,740.445408159976,0.000515503257393328,0.611286741314585
"724","731",1162.7,"City of Santa Cruz",1,0.04,1263.53579587996,-100.835795879964,0.00526639326023045,740.561035612115,1.64600521700134e-05,-0.136580274450823
"725","732",356.36,"Unincorporated Areas",5,0.17,1146.08578077751,-789.725780777515,0.00245558240176366,740.195441434737,0.0004681065309891,-1.06816130327036
"726","733",1784.82,"Unincorporated Areas",39,1.57,1012.00140296803,772.818597031969,0.00163386371212239,740.211481966539,0.000297778483678643,1.044862853154
"727","734",604,"Unincorporated Areas",80,2.73,895.30152250302,-291.30152250302,0.00146585282697357,740.516602167102,3.7944783315396e-05,-0.393811088059855
"728","735",1214.04,"City of Capitola",133,4.63,1022.96810355637,191.071896443632,0.00721202719626994,740.545254682926,8.12531134216547e-05,0.259056925186337
"729","736",2579.08,"Unincorporated Areas",13,0.81,1088.08353634888,1490.99646365112,0.00200625785959457,739.242032909644,0.00136202909004362,2.01622664753175
"730","737",851.64,"Unincorporated Areas",54,1.85,981.604125066796,-129.964125066796,0.00153066821813122,740.557056605439,7.88788592739939e-06,-0.175704453055178
"731","738",332.2,"Unincorporated Areas",89,3.1,859.858699304348,-527.658699304347,0.00153410050606304,740.401362486946,0.000130315353304594,-0.713367188559633
"732","739",1736.5,"Unincorporated Areas",70,2.41,926.922451307099,809.577548692901,0.00145811152108034,740.1769061592,0.000291525882264813,1.09446520132049
"733","740",507.36,"Unincorporated Areas",27,0.99,1066.63995053171,-559.27995053171,0.00187644789721825,740.380835044223,0.000179196055628018,-0.756247139457014
"734","741",359.38,"Unincorporated Areas",86,3.08,862.872014129716,-503.492014129716,0.00154184772588749,740.416197632954,0.000119252904313379,-0.680697724691867
"735","742",573.8,"Unincorporated Areas",90,3.15,855.1635360465,-281.3635360465,0.00154851066490397,740.519985865402,3.74022673968135e-05,-0.380391649651927
"736","743",631.18,"Unincorporated Areas",1,0.34,1133.35332049487,-502.173320494872,0.00233047621783511,740.416868508902,0.000179589349233288,-0.679183190544877
"737","744",268.78,"Unincorporated Areas",5,0.18,1145.23407501227,-876.454075012271,0.00244724265477474,740.10930206729,0.000574600047553379,-1.18546264591097
"738","745",1310.68,"Unincorporated Areas",94,3.38,833.827765719379,476.852234280621,0.00163144053077652,740.431734058574,0.000113203314070841,0.644710910556224
"739","746",972.44,"Unincorporated Areas",89,4.03,780.650063136644,191.789936863356,0.0021337274442414,740.54520217177,2.39744100610612e-05,0.259367938492285
"740","747",1395.24,"Unincorporated Areas",106,3.74,797.92674499107,597.31325500893,0.00176936179714199,740.354657642493,0.000192690898380802,0.807631688271503
"741","748",1002.64,"Unincorporated Areas",5,0.7,1100.94537521958,-98.3053752195766,0.0020929673753109,740.56135505107,6.17787140533753e-06,-0.13294097803114
"742","749",320.12,"Unincorporated Areas",144,5.14,662.09582945508,-341.97582945508,0.00282209771269663,740.497405377004,0.00010095309075808,-0.46263206949713
"743","750",2733.1,"City of Capitola",211,7.43,750.433003621134,1982.66699637887,0.010810387353189,738.201509934788,0.0132094202565517,2.69300183718087
"744","751",2265,"City of Capitola",110,4.31,1060.26527997159,1204.73472002841,0.0070497627930439,739.697874953812,0.00315649009983852,1.63325625737869
"745","752",5982.62,"Unincorporated Areas",21,0.83,1082.88704936538,4899.73295063462,0.00197303615697416,726.129882764386,0.0144642978628467,6.62564127935661
"746","753",362.4,"Unincorporated Areas",15,0.54,1110.20632314722,-747.806323147216,0.00216246184781199,740.233957956959,0.000369410372736493,-1.01131362904834
"747","754",468.1,"Unincorporated Areas",19,1.13,1058.20914527131,-590.109145271306,0.00184313350871571,740.359736855508,0.000195941274842164,-0.797920442682457
"748","755",1041.9,"Unincorporated Areas",63,2.24,944.457890337635,97.4421096623649,0.0014758641721598,740.561459188387,4.27488714328416e-06,0.131732835686131
"749","756",365.42,"Unincorporated Areas",42,1.53,1014.09832273413,-648.678322734128,0.00163323843934062,740.316575128058,0.000209715329499195,-0.877022982403406
"750","757",957.34,"City of Capitola",71,2.96,1192.27430111299,-234.934301112989,0.00651181043435661,740.53409144704,0.000110757012533683,-0.318413682410076
"751","758",1552.28,"Unincorporated Areas",27,1.69,1007.02054696462,545.259453035378,0.00167553741330239,740.390094145451,0.000152026449294125,0.737214711181049
"752","759",890.9,"City of Santa Cruz",48,1.75,1097.37229173677,-206.472291736766,0.00422566557041059,740.541665987572,5.52584710524544e-05,-0.279516828516027
"753","760",1057,"City of Capitola",5,1.43,1351.4031556827,-294.4031556827,0.00679594196147197,740.515243954501,0.000181618319911987,-0.399070719615237
"754","761",1371.08,"City of Santa Cruz",25,0.93,1177.2547564142,193.825243585803,0.00458817157126396,740.544679529189,5.29123163079419e-05,0.262443357904346
"755","762",582.86,"Unincorporated Areas",90,3.3,842.387949567838,-259.527949567838,0.00161499465911514,740.527013932591,3.31929081030914e-05,-0.350882538772333
"756","763",921.1,"City of Santa Cruz",96,3.53,924.810212805232,-3.71021280523235,0.00432514480652699,740.567102471066,1.82669169656433e-08,-0.00502304068892247
